Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Predicted
2017-03-02,8982.85,8992.5,8879.8,8899.75,225608140,10075.19,9023.326
2017-03-03,8883.5,8907.1,8860.1,8897.55,208915878,9783.57,9053.942
2017-03-06,8915.1,8967.8,8914.0,8963.45,180194586,8955.06,8948.733
2017-03-07,8977.75,8977.85,8932.8,8946.9,178827506,8149.28,9033.816
2017-03-08,8950.7,8957.05,8891.95,8924.3,183325544,9489.36,9036.727
2017-03-09,8914.5,8945.8,8899.5,8927.0,176810453,8493.21,9010.238
2017-03-10,8953.7,8975.7,8903.95,8934.55,157419999,7385.28,9000.639
2017-03-14,9091.65,9122.75,9060.5,9087.0,278726933,14087.57,9038.168
2017-03-15,9086.85,9106.55,9075.5,9084.8,248033251,9671.51,9205.557
2017-03-16,9129.65,9158.45,9128.55,9153.7,215096446,9275.05,9159.647
2017-03-17,9207.8,9218.4,9147.6,9160.05,295554265,13226.29,9221.828
2017-03-20,9166.95,9167.6,9116.3,9126.85,342395900,9251.16,9283.775
2017-03-21,9133.95,9147.75,9087.2,9121.5,255396073,10191.6,9213.491
2017-03-22,9047.2,9072.9,9019.3,9030.45,239463699,10065.92,9200.846
2017-03-23,9048.75,9099.05,9048.6,9086.3,197705274,8699.36,9118.919
2017-03-24,9104.0,9133.55,9089.4,9108.0,210021581,8853.03,9165.289
2017-03-27,9093.45,9094.85,9024.65,9045.2,209036051,8921.57,9202.212
2017-03-28,9081.5,9110.4,9079.8,9100.8,188985603,8139.28,9149.52
2017-03-29,9128.7,9153.15,9109.1,9143.8,250902906,11089.43,9173.89
2017-03-30,9142.6,9183.15,9136.35,9173.75,333410368,15585.42,9221.402
2017-03-31,9158.9,9191.7,9152.1,9173.75,196771674,10955.05,9248.472
2017-04-03,9220.6,9245.35,9192.4,9237.85,143444541,8337.06,9252.32
2017-04-05,9264.4,9273.9,9215.4,9265.15,190529461,11461.96,9314.098
2017-04-06,9245.8,9267.95,9218.85,9261.95,191937207,10332.6,9338.061
2017-04-07,9223.7,9250.5,9188.1,9198.3,195918747,10217.13,9325.76
2017-04-10,9225.6,9225.65,9174.85,9181.45,139968750,8140.08,9307.134
2017-04-11,9184.55,9242.7,9172.85,9237.0,206261727,9385.2,9282.609
2017-04-12,9242.5,9246.4,9161.8,9203.45,166755013,8412.97,9309.042
2017-04-13,9202.5,9202.65,9144.95,9150.8,171695600,8908.17,9310.867
2017-04-17,9144.75,9160.0,9120.25,9139.3,132244225,6473.27,9258.343
2017-04-18,9163.0,9217.9,9095.45,9105.15,179569574,8527.5,9216.606
2017-04-19,9112.2,9120.5,9075.15,9103.5,179117382,8950.27,9293.851
2017-04-20,9108.1,9143.9,9102.65,9136.4,175629897,8843.5,9167.995
2017-04-21,9179.1,9183.65,9088.75,9119.4,159981265,8476.63,9213.548
2017-04-24,9135.35,9225.4,9130.55,9217.95,172908048,9720.75,9256.636
2017-04-25,9273.05,9309.2,9250.35,9306.6,173896951,10426.02,9297.81
2017-04-26,9336.2,9367.0,9301.35,9351.85,191395120,10483.32,9387.855
2017-04-27,9359.15,9367.15,9322.65,9342.15,215881711,12910.38,9439.097
2017-04-28,9340.95,9342.65,9282.25,9304.05,167229353,8673.32,9427.082
2017-05-02,9339.85,9352.55,9269.9,9313.8,166558241,9110.59,9398.68
2017-05-03,9344.7,9346.3,9298.4,9311.95,156342492,7975.14,9417.434
2017-05-04,9360.95,9365.65,9323.25,9359.9,277895923,12379.74,9409.841
2017-05-05,9374.55,9377.1,9272.0,9285.3,239133531,10466.68,9435.116
2017-05-08,9311.45,9338.7,9297.95,9314.05,179709949,8300.22,9445.048
2017-05-09,9337.35,9338.95,9307.7,9316.85,136417428,7504.66,9396.789
2017-05-10,9339.65,9414.75,9336.0,9407.3,157363135,8619.06,9405.093
2017-05-11,9448.6,9450.65,9411.3,9422.4,176439840,9289.89,9495.781
2017-05-12,9436.65,9437.75,9372.55,9400.9,159079418,9813.47,9522.454
2017-05-15,9433.55,9449.25,9423.1,9445.4,145163953,7790.97,9498.449
2017-05-16,9461.0,9517.2,9456.35,9512.25,171709433,9209.89,9514.992
2017-05-17,9517.6,9532.6,9486.1,9525.75,211856040,10726.23,9594.879
2017-05-18,9453.2,9489.1,9418.1,9429.45,199340647,10782.46,9599.178
2017-05-19,9469.9,9505.75,9390.75,9427.9,259861396,11544.77,9543.922
2017-05-22,9480.25,9498.65,9427.9,9438.25,202874757,9432.97,9574.536
2017-05-23,9445.05,9448.05,9370.0,9386.15,231345629,11553.27,9563.662
2017-05-24,9410.9,9431.9,9341.65,9360.55,218265181,11045.95,9505.324
2017-05-25,9384.05,9523.3,9379.2,9509.75,298147347,16964.26,9497.623
2017-05-26,9507.75,9604.9,9495.4,9595.1,225647631,11204.36,9611.246
2017-05-29,9560.05,9637.75,9547.7,9604.9,242266034,12484.61,9688.866
2017-05-30,9590.65,9635.3,9581.2,9624.55,199894193,9765.4,9708.752
2017-05-31,9636.55,9649.6,9609.25,9621.25,427053433,19605.94,9697.837
2017-06-01,9603.55,9634.65,9589.9,9616.1,181533283,9482.61,9716.828
2017-06-02,9657.15,9673.5,9637.45,9653.5,167195027,8564.3,9697.232
2017-06-05,9656.3,9687.2,9640.7,9675.1,131685021,7192.24,9749.401
2017-06-06,9704.25,9709.3,9630.2,9637.15,150379695,8416.55,9757.888
2017-06-07,9663.95,9678.55,9630.55,9663.9,165669924,8989.36,9782.028
2017-06-08,9682.4,9688.7,9641.5,9647.25,160165459,8822.63,9739.894
2017-06-09,9638.55,9676.25,9608.15,9668.25,163897548,9078.71,9760.3
2017-06-12,9646.7,9647.05,9598.5,9616.4,145786938,7686.89,9743.454
2017-06-13,9615.55,9654.15,9595.4,9606.9,133734363,7056.83,9711.634
2017-06-14,9621.55,9627.4,9580.45,9618.15,187378750,10540.68,9727.5205
2017-06-15,9617.9,9621.4,9560.8,9578.05,176423424,9868.08,9693.663
2017-06-16,9595.45,9615.85,9565.5,9588.05,219808528,11920.62,9692.796
2017-06-19,9626.4,9673.3,9614.9,9657.55,146146062,8144.36,9687.46
2017-06-20,9670.5,9676.5,9643.75,9653.5,164437226,8476.67,9758.241
2017-06-21,9648.1,9650.45,9608.6,9633.6,148490556,8023.4,9748.225
2017-06-22,9642.65,9698.85,9617.75,9630.0,204888654,10738.45,9715.844
2017-06-23,9643.25,9647.65,9565.3,9574.95,180580579,9092.74,9781.162
2017-06-27,9594.05,9615.4,9473.45,9511.4,209593904,11084.51,9708.279
2017-06-28,9520.2,9522.5,9474.35,9491.25,177652206,9103.73,9682.283
2017-06-29,9522.95,9575.8,9493.8,9504.1,267283587,13395.85,9578.533
2017-06-30,9478.5,9535.8,9448.75,9520.9,185202600,8783.59,9665.065
2017-07-03,9587.95,9624.0,9543.55,9615.0,188690599,8720.76,9604.447
2017-07-04,9645.9,9650.65,9595.5,9613.3,149313755,7774.69,9719.107
2017-07-05,9619.75,9643.65,9607.35,9637.6,134849476,7311.1,9729.638
2017-07-06,9653.6,9700.7,9639.95,9674.55,152001940,7539.21,9714.036
2017-07-07,9670.35,9684.25,9642.65,9665.8,146232151,8514.53,9784.687
2017-07-10,9719.3,9782.15,9646.45,9771.05,40142973,1920.78,9751.802
2017-07-11,9797.45,9830.05,9778.85,9786.05,185322358,9908.41,9875.513
2017-07-12,9807.3,9824.95,9787.7,9816.1,150045594,7966.44,9910.494
2017-07-13,9855.8,9897.25,9853.45,9891.7,186866752,10244.56,9893.031
2017-07-14,9913.3,9913.3,9845.45,9886.35,164456602,9187.71,9983.593
2017-07-17,9908.15,9928.2,9894.7,9915.95,168596771,8310.48,9985.931
2017-07-18,9832.7,9885.35,9792.05,9827.15,303007860,13184.22,10001.423
2017-07-19,9855.95,9905.05,9851.65,9899.6,206376192,10935.6,9946.139
2017-07-20,9920.2,9922.55,9863.45,9873.3,166083004,8942.56,9982.766
2017-07-21,9899.6,9924.7,9838.0,9915.25,193286125,11860.28,9999.69
2017-07-24,9936.8,9982.05,9919.6,9966.4,179905535,10837.2,9998.107
2017-07-25,10010.55,10011.3,9949.1,9964.55,191206247,10491.32,10067.971
2017-07-26,9983.65,10025.95,9965.95,10020.65,203697844,11403.3,10088.672
2017-07-27,10063.25,10114.85,10005.5,10020.55,296782048,18601.99,10099.397
2017-07-28,9996.55,10026.05,9944.5,10014.5,197491415,11996.8,10205.988
2017-07-31,10034.7,10085.9,10016.95,10077.1,245096535,13131.89,10072.902
2017-08-01,10101.05,10128.6,10065.75,10114.65,190000516,11515.29,10173.617
2017-08-02,10136.3,10137.85,10054.2,10081.5,166463276,9165.92,10210.56
2017-08-03,10081.15,10081.15,9998.25,10013.65,198665837,10714.1,10211.762
2017-08-04,10008.6,10075.25,9988.35,10066.4,184082134,10397.88,10140.025
2017-08-07,10074.8,10088.1,10046.35,10057.4,141566282,7827.95,10150.032
2017-08-08,10068.35,10083.8,9947.0,9978.55,209645343,10780.41,10168.238
2017-08-09,9961.15,9969.8,9893.05,9908.05,174395293,8831.72,10159.898
2017-08-10,9872.85,9892.65,9776.2,9820.25,242820594,12040.13,10020.593
2017-08-11,9712.15,9771.65,9685.55,9710.8,294732998,13435.56,9957.455
2017-08-14,9755.75,9818.3,9752.1,9794.15,201613585,9486.82,9829.462
2017-08-16,9825.85,9903.95,9773.85,9897.3,226269013,10815.38,9917.536
2017-08-17,9945.55,9947.8,9883.75,9904.15,203652311,9927.47,10008.489
2017-08-18,9865.95,9865.95,9783.65,9837.4,253931517,15636.16,10037.886
2017-08-21,9864.25,9884.35,9740.1,9754.35,211627775,11764.0,9924.351
2017-08-22,9815.75,9828.45,9752.6,9765.55,189267122,9850.89,9968.716
2017-08-23,9803.05,9857.9,9786.75,9852.5,173815509,9961.13,9896.184
2017-08-24,9881.2,9881.5,9848.85,9857.05,190398702,10392.63,9948.015
2017-08-28,9907.15,9925.75,9882.0,9912.8,164493772,9900.06,9969.306
2017-08-29,9886.4,9887.35,9783.75,9796.05,178668444,8469.09,10017.412
2017-08-30,9859.5,9909.45,9850.8,9884.4,162704136,8008.72,9958.302
2017-08-31,9905.7,9925.1,9856.95,9917.9,337782004,14619.43,9995.775
2017-09-01,9937.65,9983.45,9909.85,9974.4,162730656,9314.82,10009.257
2017-09-04,9984.15,9988.4,9861.0,9912.85,153369495,8069.64,10077.19
2017-09-05,9933.25,9963.1,9901.05,9952.2,143522342,7566.62,10067.573
2017-09-06,9899.25,9931.55,9882.55,9916.2,153767846,8926.98,10035.509
2017-09-07,9945.85,9964.85,9917.2,9929.9,194626599,9455.48,10003.978
2017-09-08,9958.65,9963.6,9913.3,9934.8,168698771,8792.49,10053.833
2017-09-11,9971.75,10028.65,9968.8,10006.05,178409875,9545.94,10043.296
2017-09-12,10056.85,10097.55,10028.05,10093.05,188248293,9894.2,10123.578
2017-09-13,10099.25,10131.95,10063.15,10079.3,221608053,10682.41,10190.338
2017-09-14,10107.4,10126.5,10070.35,10086.6,232637517,11047.46,10213.979
2017-09-15,10062.35,10115.15,10043.65,10085.4,274799134,13650.9,10198.366
2017-09-18,10133.1,10171.7,10131.3,10153.1,160852680,8106.66,10187.295
2017-09-19,10175.6,10178.95,10129.95,10147.55,193345992,8796.21,10262.095
2017-09-20,10160.95,10171.05,10134.2,10141.15,205605243,10105.71,10255.959
2017-09-21,10139.6,10158.9,10058.6,10121.9,197710666,11114.28,10245.33
2017-09-22,10094.35,10095.05,9952.8,9964.4,233621596,11941.88,10233.178
2017-09-25,9960.1,9960.5,9816.05,9872.6,228206970,11258.68,10158.194
2017-09-26,9875.25,9891.35,9813.0,9871.5,196792799,9754.02,10010.695
2017-09-27,9920.6,9921.05,9714.4,9735.75,206305991,10127.39,9962.738
2017-09-28,9736.4,9789.2,9687.55,9768.95,396874518,18962.4,10016.586
2017-09-29,9814.3,9854.0,9775.35,9788.6,202350211,11087.11,9845.094
2017-10-03,9893.3,9895.4,9831.05,9859.5,167833406,9698.55,9957.19
2017-10-04,9884.35,9938.3,9850.65,9914.9,160993982,8790.29,9988.541
2017-10-05,9927.0,9945.95,9881.85,9888.7,152362417,7823.55,10029.117
2017-10-06,9908.15,9989.35,9906.6,9979.7,201858899,9986.18,10026.082
2017-10-09,9988.2,10015.75,9959.45,9988.75,148395842,7425.19,10077.826
2017-10-10,10013.7,10034.0,10002.3,10016.95,153246570,8055.5,10099.6455
2017-10-11,10042.6,10067.25,9955.8,9984.8,195593061,10227.9,10116.5
2017-10-12,10011.2,10104.45,9977.1,10096.4,207106672,10579.8,10153.934
2017-10-13,10123.7,10191.9,10120.1,10167.45,237230047,12379.8,10192.001
2017-10-16,10207.4,10242.95,10175.1,10230.85,209327364,11774.68,10291.144
2017-10-17,10227.65,10251.85,10212.6,10234.45,201782377,10422.81,10330.571
2017-10-18,10209.4,10236.45,10175.75,10210.85,262111790,13177.83,10328.3955
2017-10-19,10210.35,10211.95,10123.35,10146.55,31086379,1685.16,10308.29
2017-10-23,10176.65,10224.15,10124.5,10184.85,224799211,12144.31,10283.952
2017-10-24,10218.55,10237.75,10182.4,10207.7,223914325,11539.73,10307.448
2017-10-25,10321.15,10340.55,10240.9,10295.35,612620774,25922.51,10321.084
2017-10-26,10291.8,10355.65,10271.85,10343.8,443036008,23135.46,10445.516
2017-10-27,10362.3,10366.15,10311.3,10323.05,322411410,15149.9,10433.234
2017-10-30,10353.85,10384.5,10344.3,10363.65,244193178,12558.7,10443.26
2017-10-31,10364.9,10367.7,10323.95,10335.3,239809700,12830.06,10464.005
2017-11-01,10390.35,10451.65,10383.05,10440.5,268270466,14206.21,10438.961
2017-11-02,10440.5,10453.0,10412.55,10423.8,207735021,10779.63,10551.326
2017-11-03,10461.55,10461.7,10403.6,10452.5,206101238,10070.83,10527.552
2017-11-06,10431.75,10490.45,10413.75,10451.8,199559409,10231.76,10540.565
2017-11-07,10477.15,10485.75,10340.8,10350.15,295830692,16182.46,10575.046
2017-11-08,10361.95,10384.25,10285.5,10303.15,282950322,14789.39,10561.512
2017-11-09,10358.65,10368.45,10266.95,10308.95,247606613,12697.28,10437.032
2017-11-10,10304.35,10344.95,10254.1,10321.75,287962940,14682.6,10450.414
2017-11-13,10322.0,10334.15,10216.25,10224.95,216799588,11783.34,10424.845
2017-11-14,10223.4,10248.0,10175.55,10186.6,314413476,15398.97,10418.475
2017-11-15,10171.95,10175.45,10094.0,10118.05,213836202,11609.18,10312.809
2017-11-16,10152.9,10232.25,10139.2,10214.75,188180035,9995.55,10247.767
2017-11-17,10324.55,10343.6,10268.05,10283.6,209592893,11023.35,10338.492
2017-11-20,10287.2,10309.85,10261.5,10298.75,151751415,8502.63,10459.089
2017-11-21,10329.25,10358.7,10315.05,10326.9,191859084,10443.99,10382.505
2017-11-22,10350.8,10368.7,10309.55,10342.3,162504058,9136.04,10455.025
2017-11-23,10358.45,10374.3,10307.3,10348.75,157651842,8789.42,10452.713
2017-11-24,10366.8,10404.5,10362.25,10389.7,133177324,8197.66,10459.006
2017-11-27,10361.05,10407.15,10340.2,10399.55,146276512,7551.71,10496.609
2017-11-28,10387.9,10409.55,10355.2,10370.25,202050866,9979.25,10491.838
2017-11-29,10376.65,10392.95,10345.9,10361.3,157192930,8852.8,10495.444
2017-11-30,10332.7,10332.7,10211.25,10226.55,353105240,19005.56,10474.507
2017-12-01,10263.7,10272.7,10108.55,10121.8,147765528,8518.58,10404.661
2017-12-04,10175.05,10179.2,10095.7,10127.75,153240126,8458.66,10348.194
2017-12-05,10118.25,10147.95,10069.1,10118.25,160253042,8749.09,10248.688
2017-12-06,10088.8,10104.2,10033.35,10044.1,171208366,9598.82,10236.237
2017-12-07,10063.45,10182.65,10061.9,10166.7,171339022,9910.28,10188.343
2017-12-08,10198.45,10270.85,10195.25,10265.65,206234019,11468.15,10296.323
2017-12-11,10310.5,10329.2,10282.05,10322.25,152034656,8453.76,10380.589
2017-12-12,10324.9,10326.1,10230.2,10240.15,180546894,10380.24,10426.3955
2017-12-13,10236.6,10296.55,10169.85,10192.95,187191964,10070.44,10405.202
2017-12-14,10229.3,10276.1,10141.55,10252.1,159103960,9549.23,10370.899
2017-12-15,10345.65,10373.1,10319.65,10333.25,262974703,15106.77,10356.109
2017-12-18,10263.1,10443.55,10074.8,10388.75,237506982,12921.61,10485.091
2017-12-19,10414.8,10472.2,10406.0,10463.2,174340665,10982.95,10544.303
2017-12-20,10494.4,10494.45,10437.15,10444.2,180597460,11303.0,10559.922
2017-12-21,10473.95,10473.95,10426.9,10440.3,156646972,9411.2,10580.315
2017-12-22,10457.3,10501.1,10448.25,10493.0,143119167,8755.32,10549.0
2017-12-26,10512.3,10545.45,10477.95,10531.5,160417384,9043.77,10591.657
2017-12-27,10531.05,10552.4,10469.25,10490.75,170307122,9077.6,10639.628
2017-12-28,10498.2,10534.55,10460.45,10477.9,281309989,14551.58,10635.205
2017-12-29,10492.35,10538.7,10488.65,10530.7,156736221,8943.1,10611.593
2018-01-01,10531.7,10537.85,10423.1,10435.55,134532090,7546.56,10623.339
2018-01-02,10477.55,10495.2,10404.65,10442.2,158092430,8665.47,10621.163
2018-01-03,10482.65,10503.6,10429.55,10443.2,172516859,9541.6,10568.046
2018-01-04,10469.4,10513.0,10441.45,10504.8,180257392,9561.95,10592.7295
2018-01-05,10534.25,10566.1,10520.1,10558.85,186469717,10306.22,10601.066
2018-01-08,10591.7,10631.2,10588.55,10623.6,174181231,9907.27,10665.329
2018-01-09,10645.1,10659.15,10603.6,10637.0,211291563,10733.37,10730.403
2018-01-10,10652.05,10655.5,10592.7,10632.2,181900014,9720.65,10745.599
2018-01-11,10637.05,10664.6,10612.35,10651.2,158630055,9635.01,10733.867
2018-01-12,10682.55,10690.4,10597.1,10681.25,180592153,11005.12,10748.893
2018-01-15,10718.5,10782.65,10713.8,10741.55,181262074,11333.11,10780.403
2018-01-16,10761.5,10762.35,10687.85,10700.45,217468081,12709.44,10891.064
2018-01-17,10702.45,10803.0,10666.75,10788.55,260488465,14334.26,10834.898
2018-01-18,10873.4,10887.5,10782.4,10817.0,321609375,17930.3,10897.607
2018-01-19,10829.2,10906.85,10793.9,10894.7,214011963,11792.26,10992.257
2018-01-22,10883.2,10975.1,10881.4,10966.2,238815813,14469.06,10989.762
2018-01-23,10997.4,11092.9,10994.55,11083.7,293445774,16423.91,11074.512
2018-01-24,11069.35,11110.1,11046.15,11086.0,292197072,16915.14,11203.803
2018-01-25,11095.6,11095.6,11009.2,11069.65,340469462,19939.54,11186.323
2018-01-29,11079.35,11171.55,11075.95,11130.4,249220726,16118.36,11167.497
2018-01-30,11120.85,11121.1,11033.9,11049.65,234969503,13232.19,11274.759
2018-01-31,11018.8,11058.5,10979.3,11027.7,253462573,14459.69,11182.084
2018-02-01,11044.55,11117.35,10878.8,11016.9,315743486,17719.4,11125.693
2018-02-02,10938.2,10954.95,10736.1,10760.6,291431992,16542.51,11225.305
2018-02-05,10604.3,10702.75,10586.8,10666.55,247479157,13980.63,10991.078
2018-02-06,10295.15,10594.15,10276.3,10498.25,274656443,15606.34,10731.012
2018-02-07,10607.2,10614.0,10446.4,10476.7,258095424,13971.66,10677.081
2018-02-08,10518.5,10637.8,10479.55,10576.85,239407938,12569.23,10731.561
2018-02-09,10416.5,10480.2,10398.2,10454.95,197502912,10602.15,10749.095
2018-02-12,10518.2,10555.5,10485.4,10539.75,224114801,11133.78,10536.863
2018-02-14,10585.75,10590.55,10456.65,10500.9,236329440,12188.94,10682.875
2018-02-15,10537.9,10618.1,10511.05,10545.5,217090245,11035.38,10696.912
2018-02-16,10596.2,10612.9,10434.05,10452.3,190043189,10026.71,10721.385
2018-02-19,10488.9,10489.35,10302.75,10378.4,193087737,9871.36,10705.515
2018-02-20,10391.0,10429.35,10347.65,10360.4,193464871,9619.95,10551.933
2018-02-21,10426.0,10426.1,10349.6,10397.45,241331542,12996.36,10518.1455
2018-02-22,10354.35,10397.55,10340.65,10382.7,323259078,17711.46,10531.545
2018-02-23,10408.1,10499.1,10396.65,10491.05,217134363,12704.32,10495.035
2018-02-26,10526.55,10592.95,10520.2,10582.6,177238616,10274.89,10630.549
2018-02-27,10615.2,10631.65,10537.25,10554.3,193250158,10276.42,10713.85
2018-02-28,10488.95,10535.5,10461.55,10492.85,294794221,16299.11,10732.457
2018-03-01,10479.95,10525.5,10447.15,10458.35,181378504,10179.48,10598.916
2018-03-05,10428.3,10428.7,10323.9,10358.85,199975720,10673.92,10619.871
2018-03-06,10420.5,10441.35,10215.9,10249.25,229782297,12143.95,10499.7705
2018-03-07,10232.95,10243.35,10141.55,10154.2,257200599,12128.88,10547.419
2018-03-08,10216.25,10270.35,10146.4,10242.65,233377712,11479.51,10291.39
2018-03-09,10271.3,10296.7,10211.9,10226.85,192333334,9874.81,10385.827
2018-03-12,10301.6,10433.65,10295.45,10421.4,223135459,10968.95,10404.641
2018-03-13,10389.5,10478.6,10377.85,10426.85,274852794,23965.25,10566.385
2018-03-14,10393.05,10420.35,10336.3,10410.9,186991169,9564.68,10577.222
2018-03-15,10405.45,10420.0,10346.2,10360.15,179308593,8588.01,10490.308
2018-03-16,10345.15,10346.3,10180.25,10195.15,338702439,18811.97,10509.322
2018-03-19,10215.35,10224.55,10075.3,10094.25,216670033,11111.43,10417.145
2018-03-20,10051.55,10155.65,10049.1,10124.35,209327593,10947.12,10288.976
2018-03-21,10181.95,10227.3,10132.95,10155.25,211060429,11269.73,10239.076
2018-03-22,10167.5,10207.85,10105.4,10114.75,237632983,11558.88,10346.472
2018-03-23,9968.8,10027.7,9951.9,9998.05,294515154,14435.17,10297.808
2018-03-26,9989.15,10143.5,9958.55,10130.65,270665332,12695.47,10077.956
2018-03-27,10188.0,10207.9,10139.65,10184.15,232713976,11175.79,10271.57
2018-03-28,10143.6,10158.35,10096.9,10113.7,354977198,18807.48,10315.116
2018-04-02,10151.65,10220.1,10127.75,10211.8,223135459,10968.95,10234.295
2018-04-03,10186.85,10255.35,10171.05,10245.0,211652029,10167.12,10324.824
2018-04-04,10274.6,10279.85,10111.3,10128.4,238182921,11861.79,10349.961
2018-04-05,10228.45,10331.8,10227.45,10325.15,244116235,11674.92,10371.266
2018-04-06,10322.75,10350.45,10290.85,10331.6,206355691,10131.74,10429.633
2018-04-09,10333.7,10397.7,10328.5,10379.35,228512954,10714.13,10438.257
2018-04-10,10412.9,10424.85,10381.5,10402.25,259523888,11905.12,10493.343
2018-04-11,10428.15,10428.15,10355.6,10417.15,258077363,11790.58,10513.847
2018-04-12,10410.65,10469.9,10395.25,10458.65,246027888,12249.66,10511.093
2018-04-13,10495.3,10519.9,10451.45,10480.6,219724716,12354.55,10563.779
2018-04-16,10398.3,10540.15,10396.35,10528.35,200950876,11242.05,10614.318
2018-04-17,10557.3,10560.45,10495.65,10548.7,212449535,10501.71,10625.116
2018-04-18,10578.9,10594.2,10509.7,10526.2,211823044,9888.65,10645.657
2018-04-19,10563.65,10572.2,10546.2,10565.3,270740891,12559.11,10682.904
2018-04-20,10560.35,10582.35,10527.45,10564.05,252227268,15372.66,10645.29
2018-04-23,10592.8,10638.35,10514.95,10584.7,200203196,13642.67,10667.089
2018-04-24,10578.1,10636.8,10569.0,10614.35,225972673,12281.53,10735.091
2018-04-25,10612.4,10612.6,10536.45,10570.55,195129613,11125.11,10715.357
2018-04-26,10586.5,10628.4,10559.65,10617.8,345536167,19200.41,10686.972
2018-04-27,10651.65,10719.8,10647.55,10692.3,306671172,16886.89,10715.83
2018-04-30,10705.75,10759.0,10704.6,10739.35,179163468,10412.57,10827.211
2018-05-02,10783.85,10784.65,10689.8,10718.05,236757172,14820.58,10847.098
2018-05-03,10720.15,10720.6,10647.45,10679.65,190869804,11018.21,10869.312
2018-05-04,10700.45,10700.45,10601.6,10618.25,192296041,9721.56,10780.842
2018-05-07,10653.15,10725.65,10635.65,10715.5,173620240,9239.44,10780.165
2018-05-08,10757.9,10758.55,10689.4,10717.8,278118616,12783.49,10819.291
2018-05-09,10693.35,10766.25,10689.85,10741.7,222115640,10390.92,10853.22
2018-05-10,10779.65,10785.55,10705.0,10716.55,197988475,10526.38,10852.492
2018-05-11,10741.95,10812.05,10724.45,10806.5,209392114,10432.43,10875.588
2018-05-14,10815.15,10834.85,10774.75,10806.6,176697512,9075.44,10903.54
2018-05-15,10812.6,10929.2,10781.4,10801.85,262202312,13582.7,10924.89
2018-05-16,10751.95,10790.45,10699.7,10741.1,238221884,11359.48,11039.76
2018-05-17,10775.6,10777.25,10664.5,10682.7,220738923,12506.3,10829.452
2018-05-18,10671.85,10674.95,10589.1,10596.4,229908939,13908.47,10866.95
2018-05-21,10616.7,10621.7,10505.8,10516.7,197294184,11346.13,10737.749
2018-05-22,10518.45,10558.6,10490.55,10536.7,249236637,12017.36,10706.521
2018-05-23,10521.1,10533.55,10417.8,10430.35,299919120,13456.6,10640.927
2018-05-24,10464.85,10535.15,10419.8,10513.85,306792497,12914.16,10627.977
2018-05-25,10533.05,10628.05,10524.0,10605.15,268914888,12431.16,10634.874
2018-05-28,10648.35,10709.8,10640.55,10688.65,239786001,11764.35,10749.846
2018-05-29,10689.4,10717.25,10616.1,10633.3,232761575,11817.39,10821.099
2018-05-30,10579.0,10648.7,10558.45,10614.35,246124259,12224.76,10804.126
2018-05-31,10670.1,10763.8,10620.4,10736.15,629198569,29479.77,10716.763
2018-06-01,10738.45,10764.75,10681.5,10696.2,227355567,12965.01,10889.067
2018-06-04,10765.95,10770.3,10618.35,10628.5,210148313,14120.49,10850.468
2018-06-05,10630.7,10633.15,10550.9,10593.15,172898027,10027.54,10861.708
2018-06-06,10603.45,10698.35,10587.5,10684.65,195761429,9920.75,10685.3125
2018-06-07,10722.6,10818.0,10722.6,10768.35,227663151,11315.24,10817.207
2018-06-08,10736.4,10779.45,10709.05,10767.65,215942528,12360.88,10944.22
2018-06-11,10781.85,10850.55,10777.05,10786.95,217849903,11384.97,10854.212
2018-06-12,10816.15,10856.55,10789.4,10842.85,204419184,11989.07,10961.277
2018-06-13,10887.5,10893.25,10842.65,10856.7,220003032,12982.8,10942.537
2018-06-14,10832.9,10833.7,10773.55,10808.05,190031664,11659.79,10990.873
2018-06-15,10808.65,10834.0,10755.4,10817.7,314764425,19271.43,10902.051
2018-06-18,10830.2,10830.2,10787.35,10799.85,202727202,11182.48,10926.333
2018-06-19,10789.45,10789.45,10701.2,10710.45,231382790,12290.16,10920.184
2018-06-20,10734.65,10781.8,10724.05,10772.05,199467082,10858.35,10869.855
2018-06-21,10808.45,10809.6,10725.9,10741.1,230507383,12211.18,10874.205
2018-06-22,10742.7,10837.0,10710.45,10821.85,236898415,13520.01,10910.951
2018-06-25,10822.9,10831.05,10753.05,10762.45,236693278,12012.41,10935.547
2018-06-26,10742.7,10805.25,10732.55,10769.15,226846382,12113.53,10918.436
2018-06-27,10785.5,10785.5,10652.4,10671.4,253620792,13837.03,10888.239
2018-06-28,10660.8,10674.2,10557.7,10589.1,363157327,20187.98,10872.414
2018-06-29,10612.85,10723.05,10612.35,10714.3,250327878,14440.17,10736.958
2018-07-02,10732.35,10736.15,10604.65,10657.3,304536687,13591.3,10838.163
2018-07-03,10668.6,10713.3,10630.25,10699.9,208371545,10896.89,10834.362
2018-07-04,10715.0,10777.15,10677.75,10769.9,179268271,10388.69,10801.314
2018-07-05,10786.05,10786.05,10726.25,10749.75,227267176,13676.58,10890.146
2018-07-06,10744.15,10816.35,10735.05,10772.65,256547706,14006.48,10878.198
2018-07-09,10838.3,10860.35,10807.15,10852.9,189331016,10843.92,10915.898
2018-07-10,10902.75,10956.9,10876.65,10947.25,203061980,12834.85,10962.126
2018-07-11,10956.4,10976.65,10923.0,10948.3,229211999,15944.45,11072.389
2018-07-12,11006.95,11078.3,10999.65,11023.2,256034815,15787.28,11064.929
